"日時","種類","中継サービス名","端末エージェント名","ログオン ユーザー名","詳細 1","詳細 2"
"2026/04/17 16:46:18","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE045","t-saigo","指定されたキーワードを含む URL にアクセスされました。","https://gigafile.nu/"
"2026/04/17 16:44:51","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 16:40:21","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE053","y-fujimura","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 16:38:30","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 16:35:16","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 16:28:38","デバイス操作監視","malioncloud4891.intercom.co.jp","SHINEI115","m-taniue","[USB- リムーバブルメディア]が接続されています。","KIOXIA TransMemory USB Device(USBSTOR\DISK&VEN_KIOXIA&PROD_TRANSMEMORY&REV_\0022CFF653EDC8708323CA4D&0)"
"2026/04/17 16:22:58","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 16:13:37","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 16:13:05","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE066","k-sugioka","指定されたキーワードを含む URL にアクセスされました。","https://youtube.com/"
"2026/04/17 16:12:46","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE050","m-kawano","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/17 15:55:48","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE003","s-nishimoto","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 15:53:00","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 15:49:56","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 15:49:19","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 15:46:07","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 15:46:14","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE024","k-uesugi","指定されたキーワードを含む URL にアクセスされました。","https://www.instagram.com/"
"2026/04/17 15:44:55","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 15:38:44","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE029","a-ono","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/17 15:36:16","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 15:31:15","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 15:22:04","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 15:05:30","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 15:03:57","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 15:02:25","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 14:58:56","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 14:56:01","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 14:51:00","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 14:47:21","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/g/g-8sPlJ64Gn-tiyatuto"
"2026/04/17 14:42:34","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE023","t-kashima","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 14:37:03","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 14:35:23","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE023","t-kashima","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 14:32:03","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 14:29:34","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE023","t-kashima","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 14:21:05","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 14:09:59","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/17 14:08:32","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/17 14:07:21","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE045","t-saigo","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 14:06:00","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE029","a-ono","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/17 14:03:12","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE045","t-saigo","指定されたキーワードを含む URL にアクセスされました。","https://gigafile.nu/"
"2026/04/17 13:37:17","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE079","j-matsuoka","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/17 13:31:06","アクティブ ウィンドウ監視","malioncloud4891.intercom.co.jp","EMPIRE016","k-araki","ウインドウがアクティブになりました。","実行ファイル名[chrome.exe]ウインドウタイトル[拡張機能]"
"2026/04/17 13:29:24","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE045","t-saigo","指定されたキーワードを含む URL にアクセスされました。","https://gigafile.nu/"
"2026/04/17 13:10:50","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE042","n-tofuku","指定されたキーワードを含む URL にアクセスされました。","https://copilot.microsoft.com/"
"2026/04/17 13:10:17","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 13:09:57","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE078","t-inoue","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 13:08:28","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE025","f-katsumoto","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 13:06:36","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 13:05:16","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 13:00:51","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://datadeliver.net/"
"2026/04/17 13:00:14","Web アクセス監視","malioncloud4891.intercom.co.jp","SHINEI110","e-mita","指定されたキーワードを含む URL にアクセスされました。","https://onedrive.live.com/"
"2026/04/17 12:57:59","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 12:57:52","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 12:57:23","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE025","f-katsumoto","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 12:53:28","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE079","j-matsuoka","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/17 12:47:52","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE049","y-inadomi","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 12:47:27","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE008","ta-noumi","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/17 12:47:03","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE068","m-goto","指定されたキーワードを含む URL にアクセスされました。","https://www.msn.com/"
"2026/04/17 12:46:36","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE056","d-iwatsu","指定されたキーワードを含む URL にアクセスされました。","https://chatgpt.com/"
"2026/04/17 12:45:15","Web アクセス監視","malioncloud4891.intercom.co.jp","EMPIRE045","t-saigo","指定されたキーワードを含む URL にアクセスされました。","https://gigafile.nu/"
